step,attribute,stat,value
1033,velocityTheta,p5Bits,22.74408176184946128728
1033,velocityTheta,p25Bits,25.06931021358999700510
1033,velocityTheta,p50Bits,26.10266921158375907908
1033,velocityTheta,p75Bits,26.98180024628672768472
1033,velocityTheta,p95Bits,28.54991392136086858500
1033,velocityTheta,maxBits,31.61227025713359495285
1033,velocityTheta,meanBits,25.92785873218973335952
1033,radius,minBits,5.35441123271543162332
1033,radius,p5Bits,16.15071509155559681403
1033,radius,p25Bits,18.56693527436676305342
1033,radius,p50Bits,19.76248681091436054658
1033,radius,p75Bits,20.55793018766511437434
1033,radius,p95Bits,21.35436413210177875044
1033,radius,maxBits,21.87547246347581619830
1033,radius,meanBits,19.36333908385432422961
1033,total,minBits,81.23330944086366400825
1033,total,p5Bits,93.31894913443767336503
1033,total,p25Bits,105.57722477543808281553
1033,total,p50Bits,109.14252936108707103813
1033,total,p75Bits,112.54480510991166397616
1033,total,p95Bits,118.37361149303438878633
1033,total,maxBits,127.75258701555397067295
1033,total,meanBits,108.54388296313996420395
1034,positionMagTouching,minBits,1.00000000000000000000
1034,positionMagTouching,p5Bits,1.00000011823806644884
1034,positionMagTouching,p25Bits,17.61486039107604995024
1034,positionMagTouching,p50Bits,19.79504197303455015344
1034,positionMagTouching,p75Bits,22.21188596346323862463
1034,positionMagTouching,p95Bits,24.83438870107230300732
1034,positionMagTouching,maxBits,27.58552641957297169029
1034,positionMagTouching,meanBits,19.03914838730744207851
1034,positionTheta,minBits,18.04451137586309883432
1034,positionTheta,p5Bits,23.27386419877640832965
1034,positionTheta,p25Bits,25.14957498413040681839
1034,positionTheta,p50Bits,26.66683069280414386526
1034,positionTheta,p75Bits,27.78532242426610920916
1034,positionTheta,p95Bits,28.56607647592900889322
1034,positionTheta,maxBits,28.98707675094896174528
1034,positionTheta,meanBits,26.35757805230673156416
1034,velocityMag,minBits,12.32122267228538703421
1034,velocityMag,p5Bits,16.18540834710596243440
1034,velocityMag,p25Bits,17.27490467542709495774
1034,velocityMag,p50Bits,17.87943948206988054039
1034,velocityMag,p75Bits,18.45510952943963189909
1034,velocityMag,p95Bits,19.34265452236842719458
1034,velocityMag,maxBits,20.47145384745817864314
1034,velocityMag,meanBits,17.83110490517452362269
1034,velocityTheta,minBits,10.71281831966956588076
1034,velocityTheta,p5Bits,22.64136787014419383013
1034,velocityTheta,p25Bits,25.02390291848222858562
1034,velocityTheta,p50Bits,26.11223451024302022461
1034,velocityTheta,p75Bits,26.96346147617917665684
1034,velocityTheta,p95Bits,28.54240149156109040973
1034,velocityTheta,maxBits,31.61227025713359140013
1034,velocityTheta,meanBits,25.88775596488700614373
1034,radius,minBits,5.35441123271543162332
1034,radius,p5Bits,16.15071509155559681403
1034,radius,p25Bits,18.56693527436676305342
1034,radius,p50Bits,19.76248681091436054658
1034,radius,p75Bits,20.55793018766511437434
1034,radius,p95Bits,21.35436413210177875044
1034,radius,maxBits,21.87547246347581619830
1034,radius,meanBits,19.36400927035621322148
1034,total,minBits,80.46985019781168091413
1034,total,p5Bits,93.34569698371183221752
1034,total,p25Bits,105.44335236329482086148
1034,total,p50Bits,109.01695736485058318976
1034,total,p75Bits,112.51341448521516497294
1034,total,p95Bits,118.66102412274784683177
1034,total,maxBits,127.83541946287645885150
1034,total,meanBits,108.47959658003175320573
1035,positionMagTouching,minBits,1.00000000000000000000
1035,positionMagTouching,p5Bits,1.00000013436143930790
1035,positionMagTouching,p25Bits,17.63330158170889916391
1035,positionMagTouching,p50Bits,19.76196712387653775522
1035,positionMagTouching,p75Bits,22.20919254435149525762
1035,positionMagTouching,p95Bits,24.83043736253539179870
1035,positionMagTouching,maxBits,27.58393536949599322838
1035,positionMagTouching,meanBits,19.06184566410233216516
1035,positionTheta,minBits,15.48759578889238497368
1035,positionTheta,p5Bits,23.24990945790029783780
1035,positionTheta,p25Bits,25.12929604852987708341
1035,positionTheta,p50Bits,26.66377006879850242171
1035,positionTheta,p75Bits,27.79652347136874368516
1035,positionTheta,p95Bits,28.56279055950186318569
1035,positionTheta,maxBits,28.98861314342559580837
1035,positionTheta,meanBits,26.35713120212490068184
1035,velocityMag,minBits,12.82512747603761837922
1035,velocityMag,p5Bits,16.20159041149537415549
1035,velocityMag,p25Bits,17.31775452623549682585
1035,velocityMag,p50Bits,17.87603145593815767711
1035,velocityMag,p75Bits,18.44193120527273066500
1035,velocityMag,p95Bits,19.29288710370187942544
1035,velocityMag,maxBits,20.50168579010869507329
1035,velocityMag,meanBits,17.83292893936787137932
1035,velocityTheta,minBits,14.35516883155758804946
1035,velocityTheta,p5Bits,22.57744566256553753192
1035,velocityTheta,p25Bits,25.03792596214024968049
1035,velocityTheta,p50Bits,26.10102135607278484031
1035,velocityTheta,p75Bits,26.95603791856465036858
1035,velocityTheta,p95Bits,28.53284766798602234417
1035,velocityTheta,maxBits,31.61227025713359140013
1035,velocityTheta,meanBits,25.89626278297425443498
1035,radius,minBits,5.35441123271543162332
1035,radius,p5Bits,16.15071509155559681403
1035,radius,p25Bits,18.56693527436676305342
1035,radius,p50Bits,19.76248681091436054658
1035,radius,p75Bits,20.55793018766511437434
1035,radius,p95Bits,21.35436413210177875044
1035,radius,maxBits,21.87547246347581619830
1035,radius,meanBits,19.36400927035621677419
1035,total,minBits,79.44036430478604415839
1035,total,p5Bits,93.50838613626672213286
1035,total,p25Bits,105.33349673797933121477
1035,total,p50Bits,108.98802845338335032466
1035,total,p75Bits,112.53401204041085748031
1035,total,p95Bits,118.64079873212698146290
1035,total,maxBits,127.91416607134055993811
1035,total,meanBits,108.51217785892545464321
1036,positionMagTouching,minBits,1.00000000000000000000
1036,positionMagTouching,p5Bits,1.00000009136578071889
1036,positionMagTouching,p25Bits,17.62742104770241979850
1036,positionMagTouching,p50Bits,19.77043923775693201605
1036,positionMagTouching,p75Bits,22.21045300308214365259
1036,positionMagTouching,p95Bits,24.82379503268792930726
1036,positionMagTouching,maxBits,27.58235373283130087430
1036,positionMagTouching,meanBits,19.01410988987606387468
1036,positionTheta,minBits,15.82009370671445935841
1036,positionTheta,p5Bits,23.23693449321412174413
1036,positionTheta,p25Bits,25.11713632667012774391
1036,positionTheta,p50Bits,26.67265203533906259281
1036,positionTheta,p75Bits,27.79453343380995633538
1036,positionTheta,p95Bits,28.55996024016855727723
1036,positionTheta,maxBits,28.99426245974369464875
1036,positionTheta,meanBits,26.35229634889941152665
1036,velocityMag,minBits,12.45232227966645055517
1036,velocityMag,p5Bits,16.12369913863740933380
1036,velocityMag,p25Bits,17.30408594633101415639
1036,velocityMag,p50Bits,17.88305700364135120140
1036,velocityMag,p75Bits,18.41526530261688066048
1036,velocityMag,p95Bits,19.28366027998794862697
1036,velocityMag,maxBits,20.48826574329147831577
1036,velocityMag,meanBits,17.81879687077423568553
1036,velocityTheta,minBits,14.90485292447944232208
1036,velocityTheta,p5Bits,22.84317967257351611465
1036,velocityTheta,p25Bits,25.07678523074575593910
1036,velocityTheta,p50Bits,26.11779614502448154667
1036,velocityTheta,p75Bits,26.97546268031216243344
1036,velocityTheta,p95Bits,28.47853961117784393764
1036,velocityTheta,maxBits,31.61227025713359140013
1036,velocityTheta,meanBits,25.94602006123285775629
1036,radius,minBits,5.35441123271543162332
1036,radius,p5Bits,16.15071509155559681403
1036,radius,p25Bits,18.56693527436676305342
1036,radius,p50Bits,19.76248681091436054658
1036,radius,p75Bits,20.55752991836455834118
1036,radius,p95Bits,21.35436413210177875044
1036,radius,maxBits,21.87547246347581619830
1036,radius,meanBits,19.36293608157466294983
1036,total,minBits,80.16634836654328921668
1036,total,p5Bits,93.38525869491769526576
1036,total,p25Bits,105.44136062706155598789
1036,total,p50Bits,109.03600271837001400854
1036,total,p75Bits,112.59798505602219620414
1036,total,p95Bits,118.57857137729376972857
1036,total,maxBits,127.98922654332618265016
1036,total,meanBits,108.49415925235717850228
1037,positionMagTouching,minBits,1.00000000000000000000
1037,positionMagTouching,p5Bits,1.00000011823806644884
1037,positionMagTouching,p25Bits,17.63831508559039207285
1037,positionMagTouching,p50Bits,19.82582616121660024078
1037,positionMagTouching,p75Bits,22.21149977179614154466
1037,positionMagTouching,p95Bits,24.85515654629319826086
1037,positionMagTouching,maxBits,27.58078157128752394556
1037,positionMagTouching,meanBits,19.05671374856372679574
1037,positionTheta,minBits,12.10844571212325604392
1037,positionTheta,p5Bits,23.25688246891826338469
1037,positionTheta,p25Bits,25.12739837449242941148
1037,positionTheta,p50Bits,26.67166345857109632789
1037,positionTheta,p75Bits,27.79705230081140143739
1037,positionTheta,p95Bits,28.55782521242115024052
1037,positionTheta,maxBits,28.86087182507721138336
1037,positionTheta,meanBits,26.34523227064795847241
1037,velocityMag,minBits,13.18455382419280397244
1037,velocityMag,p5Bits,16.18729091293188915301
1037,velocityMag,p25Bits,17.32179222790486150529
1037,velocityMag,p50Bits,17.89191119280821595794
1037,velocityMag,p75Bits,18.44862460006450533001
1037,velocityMag,p95Bits,19.27821118069712724719
1037,velocityMag,maxBits,20.48599723815820894401
1037,velocityMag,meanBits,17.83455335562299737262
1037,velocityTheta,minBits,14.48242411469521329082
1037,velocityTheta,p5Bits,22.75437582544119408112
1037,velocityTheta,p25Bits,25.02564007660676281830
1037,velocityTheta,p50Bits,26.08395003184633864635
1037,velocityTheta,p75Bits,26.94148991796346948036
1037,velocityTheta,p95Bits,28.49105034704021477410
1037,velocityTheta,maxBits,31.61227025713359140013
1037,velocityTheta,meanBits,25.91467423151700799622
1037,radius,minBits,5.35441123271543162332
1037,radius,p5Bits,16.15071509155559681403
1037,radius,p25Bits,18.56686640599131976614
1037,radius,p50Bits,19.76240474948303216252
1037,radius,p75Bits,20.55391942813592720540
1037,radius,p95Bits,21.35436413210177875044
1037,radius,maxBits,21.87547246347581619830
1037,radius,meanBits,19.36117458786489464728
1037,total,minBits,79.89128321378453279067
1037,total,p5Bits,93.15989135221406058918
1037,total,p25Bits,105.55223787761757137105
1037,total,p50Bits,109.01474427092585983701
1037,total,p75Bits,112.52821957455265078352
1037,total,p95Bits,118.42630584879023558642
1037,total,maxBits,127.98225600809170998673
1037,total,meanBits,108.51234819421654265170
1038,positionMagTouching,minBits,1.00000000000000000000
1038,positionMagTouching,p5Bits,1.00000011286361001339
1038,positionMagTouching,p25Bits,17.62775129368910853600
1038,positionMagTouching,p50Bits,19.83673991116248558342
1038,positionMagTouching,p75Bits,22.18866797757696573967
1038,positionMagTouching,p95Bits,24.85915263447411760467
1038,positionMagTouching,maxBits,27.57921894648047000942
1038,positionMagTouching,meanBits,19.02572269050418540814
1038,positionTheta,minBits,12.87807687895088548657
1038,positionTheta,p5Bits,23.25010077083173953838
1038,positionTheta,p25Bits,25.12642199702656498062
1038,positionTheta,p50Bits,26.66744945629772445272
1038,positionTheta,p75Bits,27.81294824312854885306
1038,positionTheta,p95Bits,28.55698835536793822598
1038,positionTheta,maxBits,28.86040526668261918530
1038,positionTheta,meanBits,26.34281274426886199080
1038,velocityMag,minBits,13.13165307227869860185
1038,velocityMag,p5Bits,16.14203987691335484556
1038,velocityMag,p25Bits,17.30524198756359410822
1038,velocityMag,p50Bits,17.87235823544576618360
1038,velocityMag,p75Bits,18.42975804221827118567
1038,velocityMag,p95Bits,19.29514183415396288979
1038,velocityMag,maxBits,20.48410689908418902405
1038,velocityMag,meanBits,17.82560287192141146306
1038,velocityTheta,minBits,11.12965071095201707863
1038,velocityTheta,p5Bits,22.71002073382212316233
1038,velocityTheta,p25Bits,25.02851039694142443182
1038,velocityTheta,p50Bits,26.10752129042516145319
1038,velocityTheta,p75Bits,26.95431551451679652587
1038,velocityTheta,p95Bits,28.47853961117784038493
1038,velocityTheta,maxBits,31.61227025713359140013
1038,velocityTheta,meanBits,25.90264421040858167089
1038,radius,minBits,5.35441123271543162332
1038,radius,p5Bits,16.15071509155559681403
1038,radius,p25Bits,18.56693527436676305342
1038,radius,p50Bits,19.76240474948303216252
1038,radius,p75Bits,20.55391942813592720540
1038,radius,p95Bits,21.35436413210177875044
1038,radius,maxBits,21.87547246347581619830
1038,radius,meanBits,19.36236200669121387818
1038,total,minBits,80.64027977647072020773
1038,total,p5Bits,93.71294260493158390091
1038,total,p25Bits,105.44510286088592465603
1038,total,p50Bits,109.00677375166203830759
1038,total,p75Bits,112.49234674248653220729
1038,total,p95Bits,118.39622093405068881111
1038,total,maxBits,127.96777591751113334340
1038,total,meanBits,108.45914452379410874983
1039,positionMagTouching,minBits,1.00000000000000000000
1039,positionMagTouching,p5Bits,1.00000014511035573150
1039,positionMagTouching,p25Bits,17.64888392567614161521
1039,positionMagTouching,p50Bits,19.81328005009709514184
1039,positionMagTouching,p75Bits,22.17522140092113147603
1039,positionMagTouching,p95Bits,24.85351447050284434681
1039,positionMagTouching,maxBits,27.57766591992675486722
1039,positionMagTouching,meanBits,19.06066540731856662205
1039,positionTheta,minBits,18.36402441856624889738
1039,positionTheta,p5Bits,23.27085104990687014492
1039,positionTheta,p25Bits,25.10284298891436094436
1039,positionTheta,p50Bits,26.66958865923174570867
1039,positionTheta,p75Bits,27.81795639565116218250
1039,positionTheta,p95Bits,28.55350733598162094040
1039,positionTheta,maxBits,28.99514173005783490567
1039,positionTheta,meanBits,26.35027984287427216259
1039,velocityMag,minBits,12.78536022013718209678
1039,velocityMag,p5Bits,16.10756222555306749200
1039,velocityMag,p25Bits,17.30140477836560108926
1039,velocityMag,p50Bits,17.90422315257062280125
1039,velocityMag,p75Bits,18.43564317173596833754
1039,velocityMag,p95Bits,19.29957738465352790058
1039,velocityMag,maxBits,20.48617203834698941023
1039,velocityMag,meanBits,17.82493078030067934492
1039,velocityTheta,minBits,12.18355948056217741282
1039,velocityTheta,p5Bits,22.59805863382013413343
1039,velocityTheta,p25Bits,24.99080509465613886277
1039,velocityTheta,p50Bits,26.12113301199128301278
1039,velocityTheta,p75Bits,26.98916699612253466967
1039,velocityTheta,p95Bits,28.43244270870394174722
1039,velocityTheta,maxBits,31.61227025713359140013
1039,velocityTheta,meanBits,25.88621588124972916489
1039,radius,minBits,5.35441123271543162332
1039,radius,p5Bits,16.15071509155559681403
1039,radius,p25Bits,18.57111272589717287929
1039,radius,p50Bits,19.76248681091436054658
1039,radius,p75Bits,20.55676844014310944431
1039,radius,p95Bits,21.35436413210177875044
1039,radius,maxBits,21.87547246347581619830
1039,radius,meanBits,19.36443312338287725538
1039,total,minBits,78.41122724828616696868
1039,total,p5Bits,93.47583153455153137656
1039,total,p25Bits,105.32132011976177921042
1039,total,p50Bits,109.03484861969604935439
1039,total,p75Bits,112.44183333279832481821
1039,total,p95Bits,118.62851148086876662546
1039,total,maxBits,127.95337136923352261419
1039,total,meanBits,108.48652503512597888857
1040,positionMagTouching,minBits,1.00000000000000000000
1040,positionMagTouching,p5Bits,1.00000011823806644884
1040,positionMagTouching,p25Bits,17.60899372285334862909
1040,positionMagTouching,p50Bits,19.79860590893607508178
1040,positionMagTouching,p75Bits,22.17295579428788698806
1040,positionMagTouching,p95Bits,24.83260725615257413779
1040,positionMagTouching,maxBits,27.57612255303739701162
1040,positionMagTouching,meanBits,19.00483274972628677801
1040,positionTheta,minBits,16.56794082857156880095
1040,positionTheta,p5Bits,23.22866237043603376833
1040,positionTheta,p25Bits,25.10906747389315896157
1040,positionTheta,p50Bits,26.67926273413439730575
1040,positionTheta,p75Bits,27.81627992293545403868
1040,positionTheta,p95Bits,28.55565372614070085433
1040,positionTheta,maxBits,29.01134175971453998955
1040,positionTheta,meanBits,26.34792059767809746518
1040,velocityMag,minBits,12.70486922427264531166
1040,velocityMag,p5Bits,16.16820947933195995461
